,Hourly production [kWh],DayOfWeek,Year,Month,Day,Weekend,PreviusDatLoad,Temp,Hour
426,43.82,6,2015,1,18,1,1774.971666666667,2.4,18
427,43.82,6,2015,1,18,1,1774.971666666667,2.1,19
428,43.82,6,2015,1,18,1,1774.971666666667,2.1,20
429,43.82,6,2015,1,18,1,1774.971666666667,2.1,21
430,43.82,6,2015,1,18,1,1774.971666666667,2.0,22
431,43.82,6,2015,1,18,1,1774.971666666667,2.0,23
432,43.82,0,2015,1,19,0,435.42187499999983,2.8,0
433,43.82,0,2015,1,19,0,435.42187499999983,2.0,1
434,43.82,0,2015,1,19,0,435.42187499999983,2.0,2
435,43.82,0,2015,1,19,0,435.42187499999983,2.0,3
436,43.82,0,2015,1,19,0,435.42187499999983,15.01189857691439,4
437,43.82,0,2015,1,19,0,435.42187499999983,15.01189857691439,5
438,44.986999999999995,0,2015,1,19,0,435.42187499999983,15.01189857691439,6
439,289.14599999999996,0,2015,1,19,0,435.42187499999983,3.6,7
440,709.7,0,2015,1,19,0,435.42187499999983,3.6,8
441,2734.1929999999998,0,2015,1,19,0,435.42187499999983,3.6,9
442,3369.8590000000004,0,2015,1,19,0,435.42187499999983,4.5,10
443,3500.88,0,2015,1,19,0,435.42187499999983,4.5,11
444,3146.216,0,2015,1,19,0,435.42187499999983,4.5,12
445,1330.0439999999999,0,2015,1,19,0,435.42187499999983,6.8,13
446,732.238,0,2015,1,19,0,435.42187499999983,6.8,14
447,288.14099999999996,0,2015,1,19,0,435.42187499999983,6.8,15
448,56.99,0,2015,1,19,0,435.42187499999983,6.7,16
449,43.82,0,2015,1,19,0,435.42187499999983,6.7,17
450,43.82,0,2015,1,19,0,435.42187499999983,6.7,18
451,43.82,0,2015,1,19,0,435.42187499999983,2.6,19
452,43.82,0,2015,1,19,0,435.42187499999983,2.6,20
453,43.82,0,2015,1,19,0,435.42187499999983,2.6,21
454,43.82,0,2015,1,19,0,435.42187499999983,2.8,22
455,43.82,0,2015,1,19,0,435.42187499999983,2.8,23
456,43.82,1,2015,1,20,0,698.8355833333334,3.8,0
457,43.82,1,2015,1,20,0,698.8355833333334,2.4,1
458,43.82,1,2015,1,20,0,698.8355833333334,2.4,2
459,43.82,1,2015,1,20,0,698.8355833333334,2.4,3
460,43.82,1,2015,1,20,0,698.8355833333334,2.4,4
461,43.82,1,2015,1,20,0,698.8355833333334,2.4,5
462,43.82,1,2015,1,20,0,698.8355833333334,2.4,6
463,205.475,1,2015,1,20,0,698.8355833333334,2.7,7
464,918.762,1,2015,1,20,0,698.8355833333334,2.7,8
465,1467.297,1,2015,1,20,0,698.8355833333334,2.7,9
466,2067.244,1,2015,1,20,0,698.8355833333334,3.3,10
467,2561.166,1,2015,1,20,0,698.8355833333334,3.3,11
468,2624.975,1,2015,1,20,0,698.8355833333334,3.3,12
469,1883.307,1,2015,1,20,0,698.8355833333334,5.9,13
470,924.3789999999999,1,2015,1,20,0,698.8355833333334,5.9,14
471,282.381,1,2015,1,20,0,698.8355833333334,5.9,15
472,55.872,1,2015,1,20,0,698.8355833333334,7.8,16
473,43.82,1,2015,1,20,0,698.8355833333334,7.8,17
474,43.82,1,2015,1,20,0,698.8355833333334,7.8,18
475,43.82,1,2015,1,20,0,698.8355833333334,5.6,19
476,43.82,1,2015,1,20,0,698.8355833333334,5.6,20
477,43.82,1,2015,1,20,0,698.8355833333334,5.6,21
478,43.82,1,2015,1,20,0,698.8355833333334,3.8,22
479,43.82,1,2015,1,20,0,698.8355833333334,3.8,23
480,43.828,2,2015,1,21,0,566.8474166666666,7.1,0
481,43.82,2,2015,1,21,0,566.8474166666666,3.9,1
482,43.82,2,2015,1,21,0,566.8474166666666,3.9,2
483,43.82,2,2015,1,21,0,566.8474166666666,3.9,3
484,43.82,2,2015,1,21,0,566.8474166666666,4.2,4
485,43.82,2,2015,1,21,0,566.8474166666666,4.2,5
486,43.865,2,2015,1,21,0,566.8474166666666,4.2,6
487,248.405,2,2015,1,21,0,566.8474166666666,4.8,7
488,1562.685,2,2015,1,21,0,566.8474166666666,4.8,8
489,3187.336,2,2015,1,21,0,566.8474166666666,4.8,9
490,3815.921,2,2015,1,21,0,566.8474166666666,7.4,10
491,4436.246,2,2015,1,21,0,566.8474166666666,7.4,11
492,3484.869,2,2015,1,21,0,566.8474166666666,7.4,12
493,2982.627,2,2015,1,21,0,566.8474166666666,11.2,13
494,1560.953,2,2015,1,21,0,566.8474166666666,11.2,14
495,593.248,2,2015,1,21,0,566.8474166666666,11.2,15
496,77.237,2,2015,1,21,0,566.8474166666666,11.8,16
497,43.82,2,2015,1,21,0,566.8474166666666,11.8,17
498,43.82,2,2015,1,21,0,566.8474166666666,11.8,18
499,43.82,2,2015,1,21,0,566.8474166666666,7.7,19
500,43.82,2,2015,1,21,0,566.8474166666666,7.7,20
501,43.82,2,2015,1,21,0,566.8474166666666,7.7,21
502,43.82,2,2015,1,21,0,566.8474166666666,7.1,22
503,43.82,2,2015,1,21,0,566.8474166666666,7.1,23
504,43.82,3,2015,1,22,0,940.1274999999999,11.0,0
505,43.82,3,2015,1,22,0,940.1274999999999,5.7,1
506,43.82,3,2015,1,22,0,940.1274999999999,5.7,2
507,43.82,3,2015,1,22,0,940.1274999999999,5.7,3
508,43.82,3,2015,1,22,0,940.1274999999999,6.1,4
509,43.82,3,2015,1,22,0,940.1274999999999,6.1,5
510,44.06,3,2015,1,22,0,940.1274999999999,6.1,6
511,522.288,3,2015,1,22,0,940.1274999999999,2.9,7
512,2469.407,3,2015,1,22,0,940.1274999999999,2.9,8
513,4737.42,3,2015,1,22,0,940.1274999999999,2.9,9
514,6124.0509999999995,3,2015,1,22,0,940.1274999999999,6.7,10
515,6808.734,3,2015,1,22,0,940.1274999999999,6.7,11
516,6741.818,3,2015,1,22,0,940.1274999999999,6.7,12
517,4920.213,3,2015,1,22,0,940.1274999999999,11.7,13
518,2845.342,3,2015,1,22,0,940.1274999999999,11.7,14
519,1138.721,3,2015,1,22,0,940.1274999999999,11.7,15
520,141.57299999999998,3,2015,1,22,0,940.1274999999999,11.7,16
521,43.82,3,2015,1,22,0,940.1274999999999,11.7,17
522,43.82,3,2015,1,22,0,940.1274999999999,11.7,18
523,43.82,3,2015,1,22,0,940.1274999999999,10.4,19
524,43.82,3,2015,1,22,0,940.1274999999999,10.4,20
525,43.82,3,2015,1,22,0,940.1274999999999,10.4,21
526,43.82,3,2015,1,22,0,940.1274999999999,11.0,22
527,43.82,3,2015,1,22,0,940.1274999999999,11.0,23
528,43.82,4,2015,1,23,0,1544.3036249999996,6.8,0
529,43.82,4,2015,1,23,0,1544.3036249999996,10.5,1
530,43.82,4,2015,1,23,0,1544.3036249999996,10.5,2
531,43.82,4,2015,1,23,0,1544.3036249999996,10.5,3
532,43.82,4,2015,1,23,0,1544.3036249999996,10.9,4
533,43.82,4,2015,1,23,0,1544.3036249999996,10.9,5
534,43.958,4,2015,1,23,0,1544.3036249999996,10.9,6
535,142.775,4,2015,1,23,0,1544.3036249999996,7.7,7
536,758.45,4,2015,1,23,0,1544.3036249999996,7.7,8
537,1394.036,4,2015,1,23,0,1544.3036249999996,7.7,9
538,1546.2820000000002,4,2015,1,23,0,1544.3036249999996,8.9,10
539,1060.244,4,2015,1,23,0,1544.3036249999996,8.9,11
540,563.139,4,2015,1,23,0,1544.3036249999996,8.9,12
541,999.3660000000001,4,2015,1,23,0,1544.3036249999996,10.5,13
542,1004.279,4,2015,1,23,0,1544.3036249999996,10.5,14
543,800.2460000000001,4,2015,1,23,0,1544.3036249999996,10.5,15
544,116.241,4,2015,1,23,0,1544.3036249999996,8.7,16
545,43.82,4,2015,1,23,0,1544.3036249999996,8.7,17
546,43.82,4,2015,1,23,0,1544.3036249999996,8.7,18
547,43.82,4,2015,1,23,0,1544.3036249999996,8.1,19
548,43.82,4,2015,1,23,0,1544.3036249999996,8.1,20
549,43.82,4,2015,1,23,0,1544.3036249999996,8.1,21
550,43.82,4,2015,1,23,0,1544.3036249999996,6.8,22
551,43.82,4,2015,1,23,0,1544.3036249999996,6.8,23
552,43.82,5,2015,1,24,1,374.94483333333324,5.7,0
553,43.82,5,2015,1,24,1,374.94483333333324,5.7,1
554,43.82,5,2015,1,24,1,374.94483333333324,5.7,2
555,43.82,5,2015,1,24,1,374.94483333333324,5.7,3
556,43.82,5,2015,1,24,1,374.94483333333324,5.9,4
557,43.82,5,2015,1,24,1,374.94483333333324,5.9,5
558,43.852,5,2015,1,24,1,374.94483333333324,5.9,6
559,257.306,5,2015,1,24,1,374.94483333333324,5.9,7
560,1467.839,5,2015,1,24,1,374.94483333333324,5.9,8
561,2534.937,5,2015,1,24,1,374.94483333333324,5.9,9
562,2903.678,5,2015,1,24,1,374.94483333333324,6.7,10
563,3282.282,5,2015,1,24,1,374.94483333333324,6.7,11
564,3761.978,5,2015,1,24,1,374.94483333333324,6.7,12
565,2263.692,5,2015,1,24,1,374.94483333333324,8.1,13
566,1516.214,5,2015,1,24,1,374.94483333333324,8.1,14
567,364.603,5,2015,1,24,1,374.94483333333324,8.1,15
568,56.17100000000001,5,2015,1,24,1,374.94483333333324,8.5,16
569,43.858000000000004,5,2015,1,24,1,374.94483333333324,8.5,17
570,43.828,5,2015,1,24,1,374.94483333333324,8.5,18
571,43.82,5,2015,1,24,1,374.94483333333324,7.1,19
572,43.82,5,2015,1,24,1,374.94483333333324,7.1,20
573,43.836000000000006,5,2015,1,24,1,374.94483333333324,7.1,21
574,43.828,5,2015,1,24,1,374.94483333333324,5.7,22
575,43.828,5,2015,1,24,1,374.94483333333324,5.7,23
576,43.828,6,2015,1,25,1,792.5954166666666,2.8,0
577,43.82,6,2015,1,25,1,792.5954166666666,5.0,1
578,43.82,6,2015,1,25,1,792.5954166666666,5.0,2
579,43.82,6,2015,1,25,1,792.5954166666666,5.0,3
580,43.82,6,2015,1,25,1,792.5954166666666,4.2,4
581,43.82,6,2015,1,25,1,792.5954166666666,4.2,5
582,43.82,6,2015,1,25,1,792.5954166666666,4.2,6
583,132.136,6,2015,1,25,1,792.5954166666666,3.6,7
584,487.394,6,2015,1,25,1,792.5954166666666,3.6,8
585,770.185,6,2015,1,25,1,792.5954166666666,3.6,9
586,1168.286,6,2015,1,25,1,792.5954166666666,4.4,10
587,1507.3870000000002,6,2015,1,25,1,792.5954166666666,4.4,11
588,1373.94,6,2015,1,25,1,792.5954166666666,4.4,12
589,1273.766,6,2015,1,25,1,792.5954166666666,4.5,13
590,989.812,6,2015,1,25,1,792.5954166666666,4.5,14
591,488.478,6,2015,1,25,1,792.5954166666666,4.5,15
592,58.882,6,2015,1,25,1,792.5954166666666,4.5,16
593,43.82,6,2015,1,25,1,792.5954166666666,4.5,17
594,43.82,6,2015,1,25,1,792.5954166666666,4.5,18
595,43.82,6,2015,1,25,1,792.5954166666666,3.1,19
596,43.82,6,2015,1,25,1,792.5954166666666,3.1,20
597,43.82,6,2015,1,25,1,792.5954166666666,3.1,21
598,43.82,6,2015,1,25,1,792.5954166666666,2.8,22
599,43.82,6,2015,1,25,1,792.5954166666666,2.8,23
600,43.82,0,2015,1,26,0,369.3230833333332,2.2,0
601,43.82,0,2015,1,26,0,369.3230833333332,2.1,1
602,43.82,0,2015,1,26,0,369.3230833333332,2.1,2
603,43.82,0,2015,1,26,0,369.3230833333332,2.1,3
604,43.82,0,2015,1,26,0,369.3230833333332,1.8,4
605,43.82,0,2015,1,26,0,369.3230833333332,1.8,5
606,44.32,0,2015,1,26,0,369.3230833333332,1.8,6
607,226.451,0,2015,1,26,0,369.3230833333332,1.9,7
608,789.709,0,2015,1,26,0,369.3230833333332,1.9,8
609,1325.283,0,2015,1,26,0,369.3230833333332,1.9,9
610,1860.174,0,2015,1,26,0,369.3230833333332,3.8,10
611,1553.942,0,2015,1,26,0,369.3230833333332,3.8,11
612,1245.631,0,2015,1,26,0,369.3230833333332,3.8,12
613,859.7360000000001,0,2015,1,26,0,369.3230833333332,5.3,13
614,552.453,0,2015,1,26,0,369.3230833333332,5.3,14
615,267.657,0,2015,1,26,0,369.3230833333332,5.3,15
616,59.708,0,2015,1,26,0,369.3230833333332,3.6,16
617,43.82,0,2015,1,26,0,369.3230833333332,3.6,17
618,43.82,0,2015,1,26,0,369.3230833333332,3.6,18
619,43.828,0,2015,1,26,0,369.3230833333332,2.2,19
620,43.82,0,2015,1,26,0,369.3230833333332,2.2,20
621,43.82,0,2015,1,26,0,369.3230833333332,2.2,21
622,43.82,0,2015,1,26,0,369.3230833333332,2.2,22
623,43.82,0,2015,1,26,0,369.3230833333332,2.2,23
624,43.82,1,2015,1,27,0,389.7804999999999,3.2,0
625,43.82,1,2015,1,27,0,389.7804999999999,2.0,1
626,43.82,1,2015,1,27,0,389.7804999999999,2.0,2
627,43.82,1,2015,1,27,0,389.7804999999999,2.0,3
628,43.82,1,2015,1,27,0,389.7804999999999,1.5,4
629,43.82,1,2015,1,27,0,389.7804999999999,1.5,5
630,43.82,1,2015,1,27,0,389.7804999999999,1.5,6
631,79.568,1,2015,1,27,0,389.7804999999999,1.6,7
632,380.264,1,2015,1,27,0,389.7804999999999,1.6,8
633,884.211,1,2015,1,27,0,389.7804999999999,1.6,9
634,1416.638,1,2015,1,27,0,389.7804999999999,2.7,10
635,1844.243,1,2015,1,27,0,389.7804999999999,2.7,11
636,1947.5510000000002,1,2015,1,27,0,389.7804999999999,2.7,12
637,1617.5520000000001,1,2015,1,27,0,389.7804999999999,5.6,13
638,1105.767,1,2015,1,27,0,389.7804999999999,5.6,14
639,545.131,1,2015,1,27,0,389.7804999999999,5.6,15
640,91.139,1,2015,1,27,0,389.7804999999999,5.1,16
641,43.82,1,2015,1,27,0,389.7804999999999,5.1,17
642,43.82,1,2015,1,27,0,389.7804999999999,5.1,18
643,43.82,1,2015,1,27,0,389.7804999999999,4.0,19
644,43.82,1,2015,1,27,0,389.7804999999999,4.0,20
645,43.82,1,2015,1,27,0,389.7804999999999,4.0,21
646,43.82,1,2015,1,27,0,389.7804999999999,3.2,22
647,43.82,1,2015,1,27,0,389.7804999999999,3.2,23
648,43.82,2,2015,1,28,0,438.5643333333332,2.4,0
649,43.82,2,2015,1,28,0,438.5643333333332,3.2,1
650,43.82,2,2015,1,28,0,438.5643333333332,3.2,2
651,43.82,2,2015,1,28,0,438.5643333333332,3.2,3
652,43.82,2,2015,1,28,0,438.5643333333332,2.8,4
653,43.82,2,2015,1,28,0,438.5643333333332,2.8,5
654,43.82,2,2015,1,28,0,438.5643333333332,2.8,6
655,111.441,2,2015,1,28,0,438.5643333333332,2.8,7
656,480.61800000000005,2,2015,1,28,0,438.5643333333332,2.8,8
657,988.072,2,2015,1,28,0,438.5643333333332,2.8,9
658,1460.8410000000001,2,2015,1,28,0,438.5643333333332,3.4,10
659,1628.861,2,2015,1,28,0,438.5643333333332,3.4,11
660,1501.795,2,2015,1,28,0,438.5643333333332,3.4,12
661,1188.938,2,2015,1,28,0,438.5643333333332,4.4,13
662,845.215,2,2015,1,28,0,438.5643333333332,4.4,14
663,358.153,2,2015,1,28,0,438.5643333333332,4.4,15
664,69.12100000000001,2,2015,1,28,0,438.5643333333332,4.6,16
665,43.82,2,2015,1,28,0,438.5643333333332,4.6,17
666,43.82,2,2015,1,28,0,438.5643333333332,4.6,18
667,43.82,2,2015,1,28,0,438.5643333333332,3.2,19
668,43.82,2,2015,1,28,0,438.5643333333332,3.2,20
669,43.82,2,2015,1,28,0,438.5643333333332,3.2,21
670,43.82,2,2015,1,28,0,438.5643333333332,2.4,22
671,43.82,2,2015,1,28,0,438.5643333333332,2.4,23
672,43.82,3,2015,1,29,0,385.2722916666666,1.6,0
673,43.82,3,2015,1,29,0,385.2722916666666,2.0,1
674,43.82,3,2015,1,29,0,385.2722916666666,2.0,2
675,43.82,3,2015,1,29,0,385.2722916666666,2.0,3
676,43.82,3,2015,1,29,0,385.2722916666666,1.6,4
677,43.82,3,2015,1,29,0,385.2722916666666,1.6,5
678,43.86,3,2015,1,29,0,385.2722916666666,1.6,6
679,233.82299999999998,3,2015,1,29,0,385.2722916666666,0.1,7
680,1143.54,3,2015,1,29,0,385.2722916666666,0.1,8
681,2735.3779999999997,3,2015,1,29,0,385.2722916666666,0.1,9
682,3783.054,3,2015,1,29,0,385.2722916666666,4.4,10
683,4745.692,3,2015,1,29,0,385.2722916666666,4.4,11
684,5716.852,3,2015,1,29,0,385.2722916666666,4.4,12
685,4656.463,3,2015,1,29,0,385.2722916666666,7.7,13
686,3657.915,3,2015,1,29,0,385.2722916666666,7.7,14
687,1642.8210000000001,3,2015,1,29,0,385.2722916666666,7.7,15
688,170.32299999999998,3,2015,1,29,0,385.2722916666666,7.9,16
689,43.82,3,2015,1,29,0,385.2722916666666,7.9,17
690,43.82,3,2015,1,29,0,385.2722916666666,7.9,18
691,43.82,3,2015,1,29,0,385.2722916666666,3.4,19
692,43.82,3,2015,1,29,0,385.2722916666666,3.4,20
693,43.82,3,2015,1,29,0,385.2722916666666,3.4,21
694,43.82,3,2015,1,29,0,385.2722916666666,1.6,22
695,43.82,3,2015,1,29,0,385.2722916666666,1.6,23
696,43.82,4,2015,1,30,0,1212.4742083333333,9.4,0
697,43.82,4,2015,1,30,0,1212.4742083333333,2.3,1
698,43.82,4,2015,1,30,0,1212.4742083333333,2.3,2
699,43.82,4,2015,1,30,0,1212.4742083333333,2.3,3
700,43.82,4,2015,1,30,0,1212.4742083333333,4.9,4
701,43.82,4,2015,1,30,0,1212.4742083333333,4.9,5
702,45.16,4,2015,1,30,0,1212.4742083333333,4.9,6
703,310.867,4,2015,1,30,0,1212.4742083333333,4.8,7
704,1222.958,4,2015,1,30,0,1212.4742083333333,4.8,8
705,2744.304,4,2015,1,30,0,1212.4742083333333,4.8,9
706,3505.105,4,2015,1,30,0,1212.4742083333333,8.8,10
707,2588.242,4,2015,1,30,0,1212.4742083333333,8.8,11
708,1346.224,4,2015,1,30,0,1212.4742083333333,8.8,12
709,1123.173,4,2015,1,30,0,1212.4742083333333,12.0,13
710,866.947,4,2015,1,30,0,1212.4742083333333,12.0,14
711,465.463,4,2015,1,30,0,1212.4742083333333,12.0,15
712,120.882,4,2015,1,30,0,1212.4742083333333,9.4,16
713,43.82,4,2015,1,30,0,1212.4742083333333,9.4,17
714,43.82,4,2015,1,30,0,1212.4742083333333,9.4,18
715,43.82,4,2015,1,30,0,1212.4742083333333,9.3,19
716,43.82,4,2015,1,30,0,1212.4742083333333,9.3,20
717,43.82,4,2015,1,30,0,1212.4742083333333,9.3,21
718,43.82,4,2015,1,30,0,1212.4742083333333,9.4,22
719,43.82,4,2015,1,30,0,1212.4742083333333,9.4,23
720,43.82,5,2015,1,31,1,621.2077083333332,4.2,0
721,43.82,5,2015,1,31,1,621.2077083333332,7.2,1
722,43.82,5,2015,1,31,1,621.2077083333332,7.2,2
723,43.82,5,2015,1,31,1,621.2077083333332,7.2,3
724,43.82,5,2015,1,31,1,621.2077083333332,6.1,4
725,43.82,5,2015,1,31,1,621.2077083333332,6.1,5
726,46.611999999999995,5,2015,1,31,1,621.2077083333332,6.1,6
727,561.094,5,2015,1,31,1,621.2077083333332,3.9,7
728,1488.767,5,2015,1,31,1,621.2077083333332,3.9,8
729,3422.631,5,2015,1,31,1,621.2077083333332,3.9,9
730,2541.438,5,2015,1,31,1,621.2077083333332,8.1,10
731,1464.589,5,2015,1,31,1,621.2077083333332,8.1,11
732,1349.2020000000002,5,2015,1,31,1,621.2077083333332,8.1,12
733,1052.1889999999999,5,2015,1,31,1,621.2077083333332,9.8,13
734,635.611,5,2015,1,31,1,621.2077083333332,9.8,14
735,174.0,5,2015,1,31,1,621.2077083333332,9.8,15
736,48.413000000000004,5,2015,1,31,1,621.2077083333332,8.9,16
737,43.82,5,2015,1,31,1,621.2077083333332,8.9,17
738,43.82,5,2015,1,31,1,621.2077083333332,8.9,18
739,43.82,5,2015,1,31,1,621.2077083333332,6.1,19
740,43.82,5,2015,1,31,1,621.2077083333332,6.1,20
741,43.82,5,2015,1,31,1,621.2077083333332,6.1,21
742,43.82,5,2015,1,31,1,621.2077083333332,4.2,22
743,43.82,5,2015,1,31,1,621.2077083333332,4.2,23
750,0.934,6,2015,2,1,1,1030.2472204300955,-0.1,6
751,149.285,6,2015,2,1,1,1030.2472204300955,0.0,7
752,1035.652,6,2015,2,1,1,1030.2472204300955,0.0,8
753,1850.261,6,2015,2,1,1,1030.2472204300955,0.0,9
754,3671.849,6,2015,2,1,1,1030.2472204300955,1.2,10
755,3639.2329999999997,6,2015,2,1,1,1030.2472204300955,1.2,11
756,4323.655,6,2015,2,1,1,1030.2472204300955,1.2,12
757,6778.852,6,2015,2,1,1,1030.2472204300955,4.2,13
758,4686.292,6,2015,2,1,1,1030.2472204300955,4.2,14
759,1447.1989999999998,6,2015,2,1,1,1030.2472204300955,4.2,15
760,141.295,6,2015,2,1,1,1030.2472204300955,8.9,16
774,9.783,0,2015,2,2,0,2520.409727272727,1.1,6
775,1175.875,0,2015,2,2,0,2520.409727272727,-0.6,7
776,3511.6009999999997,0,2015,2,2,0,2520.409727272727,-0.6,8
777,4510.952,0,2015,2,2,0,2520.409727272727,-0.6,9
778,3161.0840000000003,0,2015,2,2,0,2520.409727272727,5.0,10
779,2622.035,0,2015,2,2,0,2520.409727272727,5.0,11
780,2194.751,0,2015,2,2,0,2520.409727272727,5.0,12
781,1993.924,0,2015,2,2,0,2520.409727272727,6.6,13
782,1917.5539999999999,0,2015,2,2,0,2520.409727272727,6.6,14
783,1275.867,0,2015,2,2,0,2520.409727272727,6.6,15
784,215.988,0,2015,2,2,0,2520.409727272727,8.8,16
785,0.008,0,2015,2,2,0,2520.409727272727,8.8,17
798,11.049000000000001,1,2015,2,3,0,1882.4518333333333,2.5,6
799,722.941,1,2015,2,3,0,1882.4518333333333,2.0,7
800,3105.09,1,2015,2,3,0,1882.4518333333333,2.0,8
801,4798.617,1,2015,2,3,0,1882.4518333333333,2.0,9
802,8068.39,1,2015,2,3,0,1882.4518333333333,4.9,10
803,9885.893,1,2015,2,3,0,1882.4518333333333,4.9,11
804,9577.229,1,2015,2,3,0,1882.4518333333333,4.9,12
805,8660.62,1,2015,2,3,0,1882.4518333333333,7.4,13
806,6148.045,1,2015,2,3,0,1882.4518333333333,7.4,14
807,2554.94,1,2015,2,3,0,1882.4518333333333,7.4,15
808,336.629,1,2015,2,3,0,1882.4518333333333,7.7,16
822,0.259,2,2015,2,4,0,4897.222090909091,0.3,6
823,120.49,2,2015,2,4,0,4897.222090909091,0.3,7
824,447.202,2,2015,2,4,0,4897.222090909091,0.3,8
825,770.88,2,2015,2,4,0,4897.222090909091,0.3,9
826,1047.094,2,2015,2,4,0,4897.222090909091,3.9,10
827,1407.126,2,2015,2,4,0,4897.222090909091,3.9,11
828,1743.995,2,2015,2,4,0,4897.222090909091,3.9,12
829,1656.7320000000002,2,2015,2,4,0,4897.222090909091,5.9,13
830,1509.989,2,2015,2,4,0,4897.222090909091,5.9,14
831,837.62,2,2015,2,4,0,4897.222090909091,5.9,15
832,104.772,2,2015,2,4,0,4897.222090909091,6.3,16
846,30.131999999999998,3,2015,2,5,0,876.9235454545455,2.1,6
847,1030.55,3,2015,2,5,0,876.9235454545455,0.0,7
848,3417.66,3,2015,2,5,0,876.9235454545455,0.0,8
849,6097.243,3,2015,2,5,0,876.9235454545455,0.0,9
850,8580.624,3,2015,2,5,0,876.9235454545455,4.1,10
851,9247.488000000001,3,2015,2,5,0,876.9235454545455,4.1,11
852,9214.076,3,2015,2,5,0,876.9235454545455,4.1,12
853,7209.428000000001,3,2015,2,5,0,876.9235454545455,11.2,13
854,4285.929,3,2015,2,5,0,876.9235454545455,11.2,14
855,1831.586,3,2015,2,5,0,876.9235454545455,11.2,15
856,346.57,3,2015,2,5,0,876.9235454545455,12.6,16
870,12.449000000000002,4,2015,2,6,0,4662.844181818183,8.6,6
871,251.53599999999997,4,2015,2,6,0,4662.844181818183,11.1,7
872,637.8919999999999,4,2015,2,6,0,4662.844181818183,11.1,8
873,560.466,4,2015,2,6,0,4662.844181818183,11.1,9
874,448.767,4,2015,2,6,0,4662.844181818183,10.9,10
875,988.3889999999999,4,2015,2,6,0,4662.844181818183,10.9,11
876,970.065,4,2015,2,6,0,4662.844181818183,10.9,12
877,1186.096,4,2015,2,6,0,4662.844181818183,9.3,13
878,2026.871,4,2015,2,6,0,4662.844181818183,9.3,14
879,1783.933,4,2015,2,6,0,4662.844181818183,9.3,15
880,338.545,4,2015,2,6,0,4662.844181818183,6.3,16
884,0.008,4,2015,2,6,0,4662.844181818183,5.8,20
885,0.032,4,2015,2,6,0,4662.844181818183,5.8,21
886,0.015,4,2015,2,6,0,4662.844181818183,2.3,22
887,0.06,4,2015,2,6,0,4662.844181818183,2.3,23
888,0.037000000000000005,5,2015,2,7,1,613.6749333333332,1.2,0
889,0.039,5,2015,2,7,1,613.6749333333332,3.6,1
890,0.024,5,2015,2,7,1,613.6749333333332,3.6,2
894,16.553,5,2015,2,7,1,613.6749333333332,3.2,6
895,888.2710000000001,5,2015,2,7,1,613.6749333333332,2.8,7
896,3447.47,5,2015,2,7,1,613.6749333333332,2.8,8
897,5775.009,5,2015,2,7,1,613.6749333333332,2.8,9
898,5629.54,5,2015,2,7,1,613.6749333333332,4.4,10
899,6691.105,5,2015,2,7,1,613.6749333333332,4.4,11
900,6028.77,5,2015,2,7,1,613.6749333333332,4.4,12
901,5550.84,5,2015,2,7,1,613.6749333333332,5.9,13
902,4410.799,5,2015,2,7,1,613.6749333333332,5.9,14
903,2130.2039999999997,5,2015,2,7,1,613.6749333333332,5.9,15
904,302.399,5,2015,2,7,1,613.6749333333332,5.2,16
918,0.608,6,2015,2,8,1,2919.361428571428,0.1,6
919,270.231,6,2015,2,8,1,2919.361428571428,0.1,7
920,1008.044,6,2015,2,8,1,2919.361428571428,0.1,8
921,2168.468,6,2015,2,8,1,2919.361428571428,0.1,9
922,4161.487,6,2015,2,8,1,2919.361428571428,1.6,10
923,5164.555,6,2015,2,8,1,2919.361428571428,1.6,11
924,3674.4709999999995,6,2015,2,8,1,2919.361428571428,1.6,12
925,2895.454,6,2015,2,8,1,2919.361428571428,2.2,13
926,913.425,6,2015,2,8,1,2919.361428571428,2.2,14
927,381.35900000000004,6,2015,2,8,1,2919.361428571428,2.2,15
928,83.523,6,2015,2,8,1,2919.361428571428,1.7,16
942,6.334,0,2015,2,9,0,1883.7840909090912,-0.7,6
943,217.019,0,2015,2,9,0,1883.7840909090912,-0.3,7
944,746.943,0,2015,2,9,0,1883.7840909090912,-0.3,8
945,1300.786,0,2015,2,9,0,1883.7840909090912,-0.3,9
946,1453.175,0,2015,2,9,0,1883.7840909090912,-0.4,10
947,1480.342,0,2015,2,9,0,1883.7840909090912,-0.4,11
948,1574.246,0,2015,2,9,0,1883.7840909090912,-0.4,12
949,1778.818,0,2015,2,9,0,1883.7840909090912,0.0,13
950,1541.5220000000002,0,2015,2,9,0,1883.7840909090912,0.0,14
951,1129.715,0,2015,2,9,0,1883.7840909090912,0.0,15
952,211.30700000000002,0,2015,2,9,0,1883.7840909090912,-0.7,16
953,0.032,0,2015,2,9,0,1883.7840909090912,-0.7,17
956,0.016,0,2015,2,9,0,1883.7840909090912,-1.0,20
957,0.008,0,2015,2,9,0,1883.7840909090912,-1.0,21
966,51.73,1,2015,2,10,0,817.161642857143,-4.1,6
967,1344.943,1,2015,2,10,0,817.161642857143,-2.7,7
968,3911.0429999999997,1,2015,2,10,0,817.161642857143,-2.7,8
969,6430.278,1,2015,2,10,0,817.161642857143,-2.7,9
970,8861.09,1,2015,2,10,0,817.161642857143,-0.1,10
971,9481.67,1,2015,2,10,0,817.161642857143,-0.1,11
972,8512.346,1,2015,2,10,0,817.161642857143,-0.1,12
